date,time,grid_id,region,gmv,cnt_call,is_exp,const,cnt_call_1
2020/3/12,26,OL10F1i397j763,12,8.076114885878717,35.85962659795664,-1,1,88.3787068447458
2020/3/12,27,OL10F1i397j763,12,25.416681210527045,77.08145608135437,-1,1,75.72301658609831
2020/3/12,28,OL10F1i397j763,12,37.378240824505504,64.19963436779258,-1,1,57.4623347321975
2020/3/12,29,OL10F1i397j763,12,20.844169939766225,46.16508396880607,-1,1,47.36880487103387
2020/3/12,30,OL10F1i397j763,12,24.18655285911933,35.85962659795664,-1,1,47.156877361348066
2020/3/12,31,OL10F1i397j763,12,0.12779844789239903,35.85962659795664,-1,1,42.20136566136222
2020/3/12,32,OL10F1i397j763,12,8.63953013035029,30.706897912531925,-1,1,57.4623347321975
2020/3/12,33,OL10F1i397j763,12,15.703333896665525,46.16508396880607,-1,1,70.52619756320777
2020/3/12,34,OL10F1i397j763,12,48.87126420799632,59.04690568236787,-1,1,39.42778433321099
2020/3/12,35,OL10F1i397j763,12,-2.9766397872704,28.13053356981957,-1,1,83.39242047024655
2020/3/12,36,OL10F1i397j763,12,33.90125640201367,71.92872739592967,-1,1,47.156877361348066
2020/3/12,37,OL10F1i397j763,12,-0.41642148700410786,35.85962659795664,-1,1,29.27279078031273
2020/3/12,38,OL10F1i397j763,12,-9.510859590114999,17.82507619897013,-1,1,44.580513018635706
2020/3/12,39,OL10F1i397j763,12,-2.494305384226785,33.28326225524428,-1,1,67.90194151631201
2020/3/12,40,OL10F1i397j763,12,27.21669070840957,56.470541339655504,-1,1,49.733241704060426
2020/3/12,41,OL10F1i397j763,12,5.694910781004603,38.435990940669,-1,1,60.156242148925905
2020/3/12,42,OL10F1i397j763,12,22.388804906644534,48.74144831151843,-1,1,34.27505564778628
2020/3/12,43,OL10F1i397j763,12,-12.422882161137919,22.97780488439485,-1,1,49.833930372378916
2020/3/12,44,OL10F1i397j763,12,2.582492450416236,38.435990940669,-1,1,26.545962619649202
2020/3/12,45,OL10F1i397j763,12,-17.412539282600214,15.24871185625777,-1,1,49.8168713611252
2020/3/12,46,OL10F1i397j763,12,33.14485524621736,38.435990940669,-1,1,23.969598276936843
2020/3/12,47,OL10F1i397j763,12,-20.725669380570103,12.672347513545413,-1,1,11.36365957634932
2020/3/13,0,OL10F1i397j763,12,-14.3803788775858,22.97780488439485,-1,1,34.626969229521904
2020/3/13,1,OL10F1i397j763,12,-13.693084473790188,22.97780488439485,-1,1,11.087776563375048
2020/3/13,2,OL10F1i397j763,12,-26.2857389895945,-0.2094742000163819,-1,1,11.087776563375044
2020/3/13,3,OL10F1i397j763,12,-26.285738989594503,-0.2094742000163819,-1,1,11.087776563375048
2020/3/13,4,OL10F1i397j763,12,-26.2857389895945,-0.2094742000163819,-1,1,13.664140906087404
2020/3/13,5,OL10F1i397j763,12,-26.2857389895945,2.366890142695977,-1,1,11.087776563375042
2020/3/13,6,OL10F1i397j763,12,-26.285738989594503,-0.2094742000163819,-1,1,11.08777656337504
2020/3/13,7,OL10F1i397j763,12,-26.285738989594503,-0.2094742000163819,-1,1,16.240505248799757
2020/3/13,8,OL10F1i397j763,12,-17.254927553050337,4.943254485408335,-1,1,11.416867742520688
2020/3/13,9,OL10F1i397j763,12,-26.2857389895945,-0.2094742000163819,-1,1,11.087776563375044
2020/3/13,10,OL10F1i397j763,12,-26.2857389895945,-0.2094742000163819,-1,1,13.664140906087402
2020/3/13,11,OL10F1i397j763,12,-18.015191762989364,2.366890142695977,-1,1,16.24050524879976
2020/3/13,12,OL10F1i397j763,12,-8.443242153020368,4.943254485408335,-1,1,26.85880702551062
2020/3/13,13,OL10F1i397j763,12,-15.962935544908424,15.24871185625777,-1,1,36.851419990498634
2020/3/13,14,OL10F1i397j763,12,-5.821922816731905,25.55416922710721,-1,1,65.4949854826256
2020/3/13,15,OL10F1i397j763,12,42.22749754933672,53.89417699694315,-1,1,72.92052078847166
2020/3/13,16,OL10F1i397j763,12,16.797495786353814,61.62327002508023,-1,1,83.51949983385188
2020/3/13,17,OL10F1i397j763,12,39.98743624976525,71.92872739592967,-1,1,96.10779987288288
2020/3/13,18,OL10F1i397j763,12,43.402945504781954,84.81054910949145,-1,1,60.32145895855737
2020/3/13,19,OL10F1i397j763,12,18.336748372554137,48.74144831151843,-1,1,62.61506341762223
2020/3/13,20,OL10F1i397j763,12,16.7720940674355,51.31781265423079,-1,1,42.27544770044939
2020/3/13,21,OL10F1i397j763,12,6.878047986715026,30.706897912531925,-1,1,42.00414867592336
2020/3/13,22,OL10F1i397j763,12,5.444662734317826,30.706897912531925,-1,1,55.14513905412507
2020/3/13,23,OL10F1i397j763,12,11.268801271217631,43.58871962609372,-1,1,34.27505564778629
2020/3/13,24,OL10F1i397j763,12,-3.6344588485130274,22.97780488439485,-1,1,55.13237145825368
2020/3/13,25,OL10F1i397j763,12,5.306313735758119,43.58871962609372,-1,1,57.462334732197505
2020/3/13,26,OL10F1i397j763,12,19.63334186155856,46.16508396880607,-1,1,62.848094390046384
2020/3/13,27,OL10F1i397j763,12,24.94619203356206,51.31781265423079,-1,1,57.4623347321975
2020/3/13,28,OL10F1i397j763,12,38.38510072308928,46.16508396880607,-1,1,55.10506571694072
2020/3/13,29,OL10F1i397j763,12,15.033321749508731,43.58871962609372,-1,1,70.3441564457593
2020/3/13,30,OL10F1i397j763,12,31.375466958952995,59.04690568236787,-1,1,55.090603413395556
2020/3/13,31,OL10F1i397j763,12,13.363151731701622,43.58871962609372,-1,1,49.733241704060426
